year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2015,216,3,7.330893667,21.51130917,7.219942148,1.01536737,0,0.102578186,3,1e-5,2015-08-04T09:00:00Z,0.009682165706133469,1,1,1368,4,75
2015,216,4,7.283282667,21.50434917,7.220935096,1.008634279,0,0,3,1e-5,2015-08-04T10:00:00Z,0.009225322467024847,1,1,1368,4,76
2015,216,5,7.3374765,21.4792915,7.22451189,1.015636296,0,0,3,1e-5,2015-08-04T11:00:00Z,0.009219730004641314,1,1,1368,4,77
2015,216,6,7.282095333,21.41942867,7.233069191,1.006778055,0,0,3,1e-5,2015-08-04T12:00:00Z,0.009206375204907186,1,1,1368,4,78
2015,216,7,7.228274833,21.35538517,7.24224341,0.998071236,0,0,3,1e-5,2015-08-04T13:00:00Z,0.009192096466724501,1,1,1368,4,79
2015,216,8,7.090587,21.214753,7.262459271,0.97633415,25.4,0,3,18,2015-08-04T14:00:00Z,0.00916077351971364,1,1,1368,4,80
2015,216,9,7.0334475,21.20500717,7.263863828,0.968279096,175.5,0,3,121,2015-08-04T15:00:00Z,0.009158604434786591,1,1,1368,4,81
2015,216,10,7.072321833,21.147913,7.272101566,0.972527923,693.4,0.307734556,3,478,2015-08-04T16:00:00Z,0.01049978348826386,1,1,1368,4,82
2015,216,11,7.151106,21.1465195,7.272302825,0.983334464,1029.5,0.666758206,3,709,2015-08-04T17:00:00Z,0.012078903228621783,1,1,1368,4,83
2015,216,12,7.2399875,21.39993583,7.235859421,1.000570503,1310.7,1.179649134,3,903,2015-08-04T18:00:00Z,0.01442375902252045,1,1,1368,4,84
2015,216,13,7.304627667,21.61153317,7.205669639,1.013733356,1520,1.179649134,3,1047,2015-08-04T19:00:00Z,0.014497792430284802,1,1,1368,4,85
2015,216,14,7.382329167,21.838399,7.173540725,1.029105354,1613,1.179649134,3,1111,2015-08-04T20:00:00Z,0.014577341431669428,1,1,1368,4,86
2015,216,15,7.4890025,22.03739433,7.145560398,1.048063704,1619.3,1.641250969,3,1116,2015-08-04T21:00:00Z,0.016722216267921343,1,1,1368,4,87
2015,216,16,7.546663833,22.218271,7.120289327,1.059881627,1361.4,1.538672784,3,938,2015-08-04T22:00:00Z,0.01633181643209325,1,1,1368,4,88
2015,216,17,7.587445667,22.32261233,7.105780736,1.067784941,1156.4,2.205430989,3,797,2015-08-04T23:00:00Z,0.019390367915952684,1,1,1368,4,89
2015,216,18,7.680972833,22.32122117,7.105973844,1.08091769,632.1,2.308009175,3,436,2015-08-05T00:00:00Z,0.019853969783494435,1,1,1368,4,90
2015,216,19,7.766780833,22.1626195,7.128048344,1.089608327,429.1,3.641525588,3,296,2015-08-05T01:00:00Z,0.025791037365864748,1,1,1368,4,91
2015,216,20,7.763363,22.0193045,7.148096247,1.086074212,196.6,2.615743732,3,135,2015-08-05T02:00:00Z,0.021093496319583387,1,1,1368,4,92
2015,216,21,7.7000025,21.86205867,7.170204167,1.073888877,69.8,2.461876454,3,48,2015-08-05T03:00:00Z,0.02032514611450968,1,1,1368,4,93
2015,216,22,7.628247833,21.7632465,7.184156629,1.061815357,10.6,1.28222732,3,7,2015-08-05T04:00:00Z,0.015009037834264145,1,1,1368,4,94
2015,216,23,7.538108833,21.49321083,7.222524634,1.043694444,0,0.564180021,3,1e-5,2015-08-05T05:00:00Z,0.011725833051402778,1,1,1368,4,95
2015,216,24,7.44095,21.399937,7.235859254,1.028343662,0,0,3,1e-5,2015-08-05T06:00:00Z,0.009202028510318766,1,1,1368,4,96
2015,217,1,7.486566833,21.3846225,7.238052689,1.034334393,0,0,3,1e-5,2015-08-05T07:00:00Z,0.009198613921547654,1,1,1368,5,97
2015,217,2,7.453409,21.28019883,7.253039385,1.027625607,0,0,3,1e-5,2015-08-05T08:00:00Z,0.009175344865914719,1,1,1368,5,98
2015,217,3,7.385154667,21.16323083,7.26988988,1.015855094,0,0,3,1e-5,2015-08-05T09:00:00Z,0.009149308808956333,1,1,1368,5,99
2015,217,4,7.383731833,21.07967383,7.28196845,1.013974708,0,0,3,1e-5,2015-08-05T10:00:00Z,0.009130727979985789,1,1,1368,5,100
2015,217,5,7.346948167,20.98496617,7.295700725,1.007024334,0,0,3,1e-5,2015-08-05T11:00:00Z,0.009109685851774523,1,1,1368,5,101
2015,217,6,7.298345333,20.94457317,7.301571139,0.999558204,0,0,3,1e-5,2015-08-05T12:00:00Z,0.009100717248217984,1,1,1368,5,102
2015,217,7,7.207686167,20.92507233,7.304408156,0.986758408,0,0,3,1e-5,2015-08-05T13:00:00Z,0.009096388668417955,1,1,1368,5,103
2015,217,8,7.110399167,20.88049683,7.310900218,0.972575053,25.4,0,3,17,2015-08-05T14:00:00Z,0.009086497377993557,1,1,1368,5,104
2015,217,9,7.190454667,20.85403,7.314759605,0.983006285,167,0,3,115,2015-08-05T15:00:00Z,0.009080626424895235,1,1,1368,5,105
2015,217,10,7.236703,20.816417,7.320250367,0.988586816,515.8,0.153867279,3,355,2015-08-05T16:00:00Z,0.009743777909869142,1,1,1368,5,106
2015,217,11,7.2984435,20.86796017,7.312727874,0.998046642,835,0.153867279,3,575,2015-08-05T17:00:00Z,0.009756054636753695,1,1,1368,5,107
2015,217,12,7.326821,21.0002865,7.29347631,1.004571851,1107.7,1.128360041,3,762,2015-08-05T18:00:00Z,0.014059512418610849,1,1,1368,5,108
2015,217,13,7.423055,21.18690267,7.266474267,1.021548378,1363.5,1.948985526,3,938,2015-08-05T19:00:00Z,0.01773729442839184,1,1,1368,5,109
2015,217,14,7.506287,21.3860145,7.237853271,1.037087479,1530.5,2.308009175,3,1053,2015-08-05T20:00:00Z,0.019411907883638585,1,1,1368,5,110
2015,217,15,7.605453667,21.60457267,7.206659291,1.055336927,1577,2.513165546,3,1085,2015-08-05T21:00:00Z,0.02042748073575915,1,1,1368,5,111
2015,217,16,7.634901667,21.7451545,7.186716294,1.062363026,1084.5,2.205430989,3,746,2015-08-05T22:00:00Z,0.019123308015147843,1,1,1368,5,112
2015,217,17,7.655133833,21.7507215,7.185928506,1.065295017,602.5,1.692540062,3,415,2015-08-05T23:00:00Z,0.0168362257975643,1,1,1368,5,113
2015,217,18,7.652262667,21.663035,7.198354284,1.063057244,372.1,0.769336392,3,256,2015-08-06T00:00:00Z,0.012687986841123338,1,1,1368,5,114
2015,217,19,7.622692667,21.612927,7.20547149,1.057903383,370,0.615469113,3,255,2015-08-06T01:00:00Z,0.011988028343618702,1,1,1368,5,115
